_class_name,_created_at,_object_id,_updated_at,areaName,locationName,projectName
Project,2014-04-18T13:11:34.803Z,SHyNxOYViu,2014-04-18T13:11:53.546Z,Plymouth IN,Plumb Tucket,14-525
Project,2014-04-22T12:21:28.319Z,eE2wcjlt8e,2014-04-22T12:22:00.167Z,Mt_Pleasant_v2,Charleston,14-501 Apple
Project,2014-04-22T12:21:14.426Z,Nv0h2FbquU,2014-04-22T12:21:59.342Z,Charleston,Charleston,14-501 Apple
Project,2014-04-22T12:21:20.314Z,j65hingY4S,2014-04-22T12:21:59.743Z,Hollywood_v3,Charleston,14-501 Apple
Project,2014-04-22T12:21:36.004Z,ro1vbbMgAS,2014-04-22T12:22:00.882Z,Goose_Creek_v3,Charleston,14-501 Apple
Project,2014-04-22T12:21:42.195Z,n0v2LMXW9c,2014-04-22T12:22:02.023Z,Summerville_v3,Charleston,14-501 Apple
Project,2014-04-22T20:25:57.283Z,bXAFzeJITO,2014-04-22T20:26:20.468Z,"Maiden Rock, WI",Fairmount,14-521
Project,2014-04-22T20:26:32.228Z,XOwCeYToQv,2014-04-22T20:28:29.879Z,Palisades,McKim & Creed,14-527 Areva
Project,2014-04-22T20:28:36.177Z,QpXHa9oG0t,2014-04-22T20:28:58.585Z,Fitzpatrick,McKim & Creed,14-527 Areva
Project,2014-04-22T20:28:41.710Z,NicrY0AlVc,2014-04-22T20:28:59.078Z,Pilgram,McKim & Creed,14-527 Areva
Project,2014-04-07T14:05:23.741Z,4eF4U26lrp,2014-04-07T14:07:46.920Z,Crosby_Island,Orlando,14-501 Apple
Project,2014-04-23T17:15:26.886Z,0LqsuVakX5,2014-04-23T17:16:02.527Z,Highland_Park,Lakeland,14-501 Apple
Project,2014-04-23T17:15:29.093Z,iCKsrQ5Oig,2014-04-23T17:16:03.088Z,Lakeland,Lakeland,14-501 Apple
Project,2014-04-23T17:15:34.119Z,10ZMHjWm24,2014-04-23T17:16:03.306Z,Plant_City,Lakeland,14-501 Apple
Project,2014-04-23T17:15:38.726Z,W1Ojcz6J6o,2014-04-23T17:16:03.835Z,Thonotosassa,Lakeland,14-501 Apple
Project,2014-04-23T17:15:44.662Z,5xKdtmv9Yr,2014-04-23T17:16:04.242Z,Winter_Haven,Lakeland,14-501 Apple
Project,2014-04-24T14:59:57.229Z,9E0HBjkiR2,2014-04-24T15:00:32.828Z,Nassau_Village,Jacksonville,14-501 Apple
Project,2014-04-24T14:59:48.973Z,47pwVYwsap,2014-04-24T15:00:30.864Z,Jacksonville,Jacksonville,14-501 Apple
Project,2014-04-24T14:59:52.505Z,l3X7gBAxb8,2014-04-24T15:00:31.495Z,Lakeside,Jacksonville,14-501 Apple
Project,2014-04-24T15:00:06.330Z,JdoMO4V9Xa,2014-04-24T15:00:32.661Z,Ponte_Vedra,Jacksonville,14-501 Apple
Project,2014-04-24T15:00:11.946Z,W9HN7ALeFi,2014-04-24T15:00:33.555Z,St_Johns,Jacksonville,14-501 Apple
Project,2014-04-28T12:25:17.578Z,YTva0Y5CfQ,2014-04-28T12:25:40.454Z,Bessemer,Birmingham,14-501 Apple
Project,2014-04-28T12:25:22.439Z,htE5Wlb4Ad,2014-04-28T12:25:41.850Z,Birmingham,Birmingham,14-501 Apple
Project,2014-04-28T17:06:18.418Z,MjzKDLROJV,2014-04-28T17:06:49.615Z,Bay_St_louis_v2,Gulfport,14-501 Apple
Project,2014-04-28T17:06:11.456Z,8c6sXwd515,2014-04-28T17:06:49.144Z,Perlington_v2,Gulfport,14-501 Apple
Project,2014-04-28T17:06:24.579Z,oG79nqZb6H,2014-04-28T17:06:50.010Z,Gulfport_v2,Gulfport,14-501 Apple
Project,2014-04-28T17:06:30.773Z,7lEbYUpQ7v,2014-04-28T17:06:51.430Z,Biloxi_v2,Gulfport,14-501 Apple
Project,2014-04-29T16:23:09.474Z,JviyMDzGIM,2014-04-29T16:23:23.347Z,Tallahassee,Tallahassee,14-501 Apple
Project,2014-04-30T15:51:30.507Z,WPJkxtPWP9,2014-04-30T15:52:57.622Z,Crowders_Mountain,Charlotte,14-501 Apple
Project,2014-04-30T15:51:22.522Z,L8FqRhAaAd,2014-04-30T15:52:57.198Z,Belmont,Charlotte,14-501 Apple
Project,2014-04-30T15:52:21.697Z,WOEuPg1pXI,2014-04-30T15:52:58.173Z,Gastonia,Charlotte,14-501 Apple
Project,2014-04-30T15:52:30.528Z,kpqcxop5V4,2014-04-30T15:52:58.776Z,Mint_Hill,Charlotte,14-501 Apple
Project,2014-04-30T15:52:34.974Z,ILJSCbIck7,2014-04-30T15:52:59.277Z,Rock_Hill,Charlotte,14-501 Apple
Project,2014-04-30T15:52:41.919Z,0nMC8O3a8c,2014-04-30T15:53:00.960Z,Weddington,Charlotte,14-501 Apple
Project,2014-05-05T13:54:49.131Z,mv7kl7SXrl,2014-05-05T13:55:14.070Z,vac_v3,Budapest,14-501 Apple (AFOC)
Project,2014-05-05T13:54:44.420Z,6yWWZjvOzn,2014-05-05T13:55:15.798Z,vac_v2,Budapest,14-501 Apple (AFOC)
Project,2014-05-05T13:54:39.374Z,a1MafBRhN4,2014-05-05T13:55:23.104Z,erd_v2,Budapest,14-501 Apple (AFOC)
Project,2014-05-05T13:55:40.388Z,Y39p7pzXPa,2014-05-05T13:56:31.146Z,Yosemite_Valley,Yosemite,14-501 Apple
Project,2014-05-05T13:55:53.205Z,jUklzyZN5L,2014-05-05T13:56:33.223Z,Mtns_Northeast,Yosemite,14-501 Apple
Project,2014-05-05T13:55:59.742Z,hXYMAt2Ue5,2014-05-05T13:56:34.082Z,Mtns_Northwest,Yosemite,14-501 Apple
Project,2014-05-05T13:55:44.507Z,qKqH1TuAYy,2014-05-05T13:56:32.686Z,Mtns_West,Yosemite,14-501 Apple
Project,2014-05-05T13:56:04.303Z,RfWwaKvjUv,2014-05-05T13:56:34.310Z,Mtns_East,Yosemite,14-501 Apple
Project,2014-05-05T13:56:07.656Z,SFILh0OylF,2014-05-05T13:56:39.939Z,Portal,Yosemite,14-501 Apple
Project,2014-05-05T14:21:18.680Z,cBQUAMFcm8,2014-05-05T14:24:21.667Z,San_Onofre_Mountain,Escondido,14-501 Apple
Project,2014-05-05T14:21:27.121Z,zHwzKRQkwI,2014-05-05T14:24:22.105Z,Las_Puigas_Canyon_Rd,Escondido,14-501 Apple
Project,2014-05-05T14:21:52.854Z,PkaCElemZm,2014-05-05T14:24:32.137Z,Hidden_Meadows,Escondido,14-501 Apple
Project,2014-04-18T13:04:28.548Z,NyGnIAtDvR,2014-04-18T13:05:08.980Z,"Hatfield, Wisconson",McKim & Creed,14-526
Project,2014-05-05T14:22:25.773Z,WjDreMpMh9,2014-05-05T14:24:34.940Z,Black_Mountain,Escondido,14-501 Apple
Project,2014-05-05T14:22:53.688Z,YzskwPLRY3,2014-05-05T14:24:38.851Z,Woodson_Mountain,Escondido,14-501 Apple
Project,2014-05-05T14:22:59.928Z,i2oi41RDHF,2014-05-05T14:24:39.321Z,Bernard_Centre_Dr,Escondido,14-501 Apple
Project,2014-05-05T14:23:06.928Z,Eo1Ng1L60E,2014-05-05T14:24:39.785Z,Camino_Del_Norte,Escondido,14-501 Apple
Project,2014-05-05T14:21:11.965Z,oBFSJu9hLc,2014-05-05T14:24:20.769Z,San_Mateo_Dr,Escondido,14-501 Apple
Project,2014-04-22T12:21:42.195Z,n0v2LMXW9c,2014-04-22T12:22:02.023Z,Summerville_v3,Charleston,14-501 Apple
Project,2014-05-05T14:21:43.806Z,EybQvP44ux,2014-05-05T14:24:23.016Z,Camp_Pendleton_North_v2,Escondido,14-501 Apple
Project,2014-05-05T14:21:47.289Z,X2f4OnzOL7,2014-05-05T14:24:31.627Z,Bonsall_V2,Escondido,14-501 Apple
Project,2014-04-22T20:28:36.177Z,QpXHa9oG0t,2014-04-22T20:28:58.585Z,Fitzpatrick,McKim & Creed,14-527 Areva
Project,2014-05-05T14:22:16.745Z,GSCNhCPx0J,2014-05-05T14:24:33.490Z,Encinitas,Escondido,14-501 Apple
Project,2014-05-05T14:22:20.141Z,hsetfylhwr,2014-05-05T14:24:34.465Z,Escondido,Escondido,14-501 Apple
Project,2014-05-05T14:22:29.425Z,Lw7tNDWQIb,2014-05-05T14:24:35.367Z,Mount_Whitney,Escondido,14-501 Apple
Project,2014-04-23T17:15:29.093Z,iCKsrQ5Oig,2014-04-23T17:16:03.088Z,Lakeland,Lakeland,14-501 Apple
Project,2014-05-05T14:22:34.708Z,E4x3Rqt9KZ,2014-05-05T14:24:36.175Z,Poway,Escondido,14-501 Apple
Project,2014-05-05T14:22:48.370Z,I7XdTRJ6al,2014-05-05T14:24:37.997Z,El_Cajon_V2,Escondido,14-501 Apple
Project,2014-04-23T17:15:44.662Z,5xKdtmv9Yr,2014-04-23T17:16:04.242Z,Winter_Haven,Lakeland,14-501 Apple
Project,2014-04-24T14:59:57.229Z,9E0HBjkiR2,2014-04-24T15:00:32.828Z,Nassau_Village,Jacksonville,14-501 Apple
Project,2014-04-24T14:59:48.973Z,47pwVYwsap,2014-04-24T15:00:30.864Z,Jacksonville,Jacksonville,14-501 Apple
Project,2014-05-05T18:27:33.802Z,4flVJUvUOE,2014-05-05T18:28:36.251Z,Silverleaf,Chamlin,14-529
Project,2014-05-05T18:27:50.059Z,E9deZqp7Jw,2014-05-05T18:28:29.591Z,"Ladd, IL",Chamlin,14-532
Project,2014-04-24T15:00:11.946Z,W9HN7ALeFi,2014-04-24T15:00:33.555Z,St_Johns,Jacksonville,14-501 Apple
Project,2014-05-06T12:27:54.014Z,d9FaMOqsEu,2014-05-06T12:28:08.770Z,Overhead,Overhead,14-501 Apple
Project,2014-04-28T12:25:22.439Z,htE5Wlb4Ad,2014-04-28T12:25:41.850Z,Birmingham,Birmingham,14-501 Apple
Project,2014-04-28T17:06:18.418Z,MjzKDLROJV,2014-04-28T17:06:49.615Z,Bay_St_louis_v2,Gulfport,14-501 Apple
Project,2014-05-06T12:29:09.801Z,cq0COmUUBh,2014-05-06T12:29:23.959Z,Relocation,Relocation,14-501 Apple (AFOC)
Project,2014-05-06T12:29:35.623Z,9QfJvlxacF,2014-05-06T12:29:52.630Z,Erd_v3,Budapest,14-501 Apple (AFOC)
Project,2014-04-28T17:06:30.773Z,7lEbYUpQ7v,2014-04-28T17:06:51.430Z,Biloxi_v2,Gulfport,14-501 Apple
Project,2014-04-29T16:23:09.474Z,JviyMDzGIM,2014-04-29T16:23:23.347Z,Tallahassee,Tallahassee,14-501 Apple
Project,2014-05-06T14:47:23.603Z,57DTUQmoYI,2014-05-06T14:48:00.053Z,Mount_Lyell,Mammoth,14-501 Apple
Project,2014-05-06T14:47:27.040Z,qY745bljq7,2014-05-06T14:48:00.839Z,Mount_Ritter,Mammoth,14-501 Apple
Project,2014-05-06T17:43:51.144Z,osbvh9ayRB,2014-05-06T17:44:00.413Z,Gulfport_v3,Gulfport,14-501 Apple
Project,2014-04-30T15:52:30.528Z,kpqcxop5V4,2014-04-30T15:52:58.776Z,Mint_Hill,Charlotte,14-501 Apple
Project,2014-05-07T20:09:58.722Z,C1uf2YbaJt,2014-05-07T20:10:29.934Z,Monte_Sano_Mountain,Huntsville,14-501 Apple
Project,2014-05-07T20:09:43.185Z,qxpMtE9ebx,2014-05-07T20:10:28.433Z,Huntsville,Huntsville,14-501 Apple
Project,2014-05-07T20:09:51.865Z,xoab6sACcV,2014-05-07T20:10:29.402Z,Madison,Huntsville,14-501 Apple
Project,2014-05-05T13:54:44.420Z,6yWWZjvOzn,2014-05-05T13:55:15.798Z,vac_v2,Budapest,14-501 Apple (AFOC)
Project,2014-05-05T13:54:39.374Z,a1MafBRhN4,2014-05-05T13:55:23.104Z,erd_v2,Budapest,14-501 Apple (AFOC)
Project,2014-05-05T13:55:40.388Z,Y39p7pzXPa,2014-05-05T13:56:31.146Z,Yosemite_Valley,Yosemite,14-501 Apple
Project,2014-05-08T13:59:10.128Z,U9TXaN9SS6,2014-05-08T13:59:24.508Z,Jackson,Jackson,14-501 Apple
Project,2014-05-08T13:59:40.464Z,zBCNbgeTII,2014-05-08T13:59:47.473Z,Daphne,Mobile,14-501 Apple
Project,2014-05-08T15:08:48.585Z,xRZt2QwlJK,2014-05-08T15:09:05.780Z,"Ft. Wayne, IN",Keystone,14-533
Project,2014-05-13T12:37:46.923Z,Wb2Q3Hgv7F,2014-05-13T12:38:10.476Z,"Toledo, OH",Air Land Surveys,14-534 Air Land Surveys
Project,2014-05-13T12:40:04.964Z,sSa5Ju9Oew,2014-05-13T12:52:19.642Z,Dachu,Munich,14-501 Apple (AFOC)
Project,2014-05-05T14:21:18.680Z,cBQUAMFcm8,2014-05-05T14:24:21.667Z,San_Onofre_Mountain,Escondido,14-501 Apple
Project,2014-05-05T14:21:27.121Z,zHwzKRQkwI,2014-05-05T14:24:22.105Z,Las_Puigas_Canyon_Rd,Escondido,14-501 Apple
Project,2014-05-05T14:21:52.854Z,PkaCElemZm,2014-05-05T14:24:32.137Z,Hidden_Meadows,Escondido,14-501 Apple
Project,2014-05-13T13:03:48.702Z,gpnq4M6AVe,2014-05-13T13:04:04.312Z,Granite_City,St_Louis,14-501 Apple
Project,2014-05-05T14:22:25.773Z,WjDreMpMh9,2014-05-05T14:24:34.940Z,Black_Mountain,Escondido,14-501 Apple
Project,2014-05-13T19:59:51.270Z,0cmlVA0H0Z,2014-05-13T20:01:05.344Z,Moon,Pittsburgh,14-501 Apple
Project,2014-05-13T19:59:56.284Z,chOmq9xPP2,2014-05-13T20:01:06.246Z,Pittsburgh,Pittsburgh,14-501 Apple
Project,2014-05-05T14:23:06.928Z,Eo1Ng1L60E,2014-05-05T14:24:39.785Z,Camino_Del_Norte,Escondido,14-501 Apple
Project,2014-05-05T14:21:11.965Z,oBFSJu9hLc,2014-05-05T14:24:20.769Z,San_Mateo_Dr,Escondido,14-501 Apple
Project,2014-05-14T19:48:11.376Z,ItEXfpuK6U,2014-05-14T19:48:55.473Z,South,Lake_Tahoe,14-501 Apple
Project,2014-05-14T19:48:17.890Z,tolX1pQ8zf,2014-05-14T19:48:56.276Z,Reno_N,Lake_Tahoe,14-501 Apple
Project,2014-05-14T19:48:20.564Z,U5S52c4jvu,2014-05-14T19:48:56.680Z,Reno_S,Lake_Tahoe,14-501 Apple
Project,2014-05-05T14:22:12.361Z,sJTUjIbh0s,2014-05-05T14:24:33.018Z,Vista,Escondido,14-501 Apple
Project,2014-05-05T14:22:16.745Z,GSCNhCPx0J,2014-05-05T14:24:33.490Z,Encinitas,Escondido,14-501 Apple
Project,2014-05-19T12:16:59.363Z,ohcsGfqcij,2014-05-19T12:17:19.577Z,Omaha_v3,Omaha,14-501 Apple
Project,2014-05-19T12:17:36.322Z,aK8CbJf1oH,2014-05-19T12:17:53.542Z,Omaha_v2,Omaha,14-501 Apple
Project,2013-02-07T16:13:33.046Z,cCiWkEFUq2,2014-05-30T14:00:44.101Z,mudgeeraba,gold_coast,13-501 Apple (AFOC)
Project,2014-05-05T14:22:34.708Z,E4x3Rqt9KZ,2014-05-05T14:24:36.175Z,Poway,Escondido,14-501 Apple
Project,2014-05-05T14:22:48.370Z,I7XdTRJ6al,2014-05-05T14:24:37.997Z,El_Cajon_V2,Escondido,14-501 Apple
Project,2014-05-05T14:23:16.122Z,YMQI5FxzC0,2014-05-05T14:24:41.982Z,San_Vicente_Reservoir,Escondido,14-501 Apple
Project,2014-05-05T14:22:41.894Z,rwqWXKly9N,2014-05-05T14:24:44.506Z,Sand_Pit_Hill,Escondido,14-501 Apple
Project,2014-05-19T20:05:09.517Z,IkBR9ccPYZ,2014-05-19T20:05:39.456Z,Indiana,NRI,14-538
Project,2014-05-05T18:27:33.802Z,4flVJUvUOE,2014-05-05T18:28:36.251Z,Silverleaf,Chamlin,14-529
Project,2014-05-19T20:06:18.336Z,dTJyyzDCcN,2014-05-19T20:07:13.665Z,St. Genevive,Holcim,14-537
Project,2014-05-05T18:27:44.014Z,2yGLtyx75Z,2014-05-05T18:28:22.790Z,Agg Sites,Aggregate Industries,14-530
Project,2014-05-19T20:06:08.861Z,SjuLJqCe4s,2014-05-19T20:07:08.180Z,Missouri,SRMC Landfills,14-535
Project,2014-05-19T20:06:26.268Z,eSMomk7RZl,2014-05-19T20:07:17.716Z,"Pntiac, IL",Prairie Materials,14-540
Project,2014-05-20T12:21:37.923Z,Z75Iv3odjO,2014-05-20T12:21:50.990Z,Potrero,San_Diego,14-501 Apple
Project,2014-05-20T12:22:13.585Z,4kFfQ0OKxI,2014-05-20T12:22:26.458Z,Prague,Prauge,14-501 Apple (AFOC)
Project,2014-05-20T14:08:34.381Z,UNvGQNZ2gj,2014-05-20T14:08:45.507Z,Kahalau_v6,Maui,14-501 Apple
Project,2014-05-20T14:09:46.874Z,LAYhGvsidn,2014-05-20T14:10:08.909Z,Apex,Raleigh,14-501 Apple
Project,2014-05-06T14:47:35.715Z,oGEWFYs0dJ,2014-05-06T14:48:02.338Z,Red_Slate_Mountain,Mammoth,14-501 Apple
Project,2014-05-20T14:09:26.994Z,ZQu0d4E6U4,2014-05-20T14:10:07.168Z,Raleigh_cc,Raleigh,14-501 Apple
Project,2014-05-20T14:09:30.129Z,oppmjTg8rS,2014-05-20T14:10:07.641Z,Morrisville,Raleigh,14-501 Apple
Project,2014-05-20T14:09:35.313Z,LbkytSXzLE,2014-05-20T14:10:08.073Z,Wake_Forest,Raleigh,14-501 Apple
Project,2014-05-20T14:09:43.804Z,MhGxBmJOpJ,2014-05-20T14:10:08.493Z,Chapel_Hill,Raleigh,14-501 Apple
Project,2014-05-21T14:59:31.387Z,4lwhB4rBSV,2014-05-21T14:59:56.844Z,KC_East_v2,Kansas_City,14-501 Apple
Project,2014-05-21T14:59:37.810Z,9j9c4DUaHW,2014-05-21T14:59:57.315Z,KC_West_v2,Kansas_City,14-501 Apple
Project,2014-05-07T20:09:51.865Z,xoab6sACcV,2014-05-07T20:10:29.402Z,Madison,Huntsville,14-501 Apple
Project,2014-05-21T20:05:44.046Z,BGpUBMOTN5,2014-05-21T20:06:08.292Z,Florence,Cincinnati,14-501 Apple
Project,2014-05-22T12:07:52.130Z,6SI8a35Qlu,2014-05-22T12:08:58.003Z,Evesham_Township,Philadelphia,14-501 Apple
Project,2014-05-22T12:08:31.505Z,SCY6W0OPxn,2014-05-22T12:08:59.972Z,Plumsted_Township,Philadelphia,14-501 Apple
Project,2014-05-08T13:59:10.128Z,U9TXaN9SS6,2014-05-08T13:59:24.508Z,Jackson,Jackson,14-501 Apple
Project,2014-05-22T12:08:05.976Z,rGY7eOf9p7,2014-05-22T12:08:58.811Z,New_Hanover_Township,Philadelphia,14-501 Apple
Project,2014-05-22T12:08:10.949Z,VUeA3lYUsz,2014-05-22T12:08:59.203Z,Pennington,Philadelphia,14-501 Apple
Project,2014-05-13T12:37:46.923Z,Wb2Q3Hgv7F,2014-05-13T12:38:10.476Z,"Toledo, OH",Air Land Surveys,14-534 Air Land Surveys
Project,2014-05-13T12:40:04.964Z,sSa5Ju9Oew,2014-05-13T12:52:19.642Z,Dachu,Munich,14-501 Apple (AFOC)
Project,2014-05-13T12:41:00.590Z,t3nxnkP4ab,2014-05-13T12:52:21.136Z,Munich,Munich,14-501 Apple (AFOC)
Project,2014-05-13T12:45:06.556Z,4paBfZVwwh,2014-05-13T12:52:21.960Z,Taufkirchen,Municgh,14-501 Apple (AFOC)
Project,2014-05-22T12:09:26.285Z,dVqFQOxAfQ,2014-05-22T12:10:10.398Z,Morrisville,Raleigh,14-501 Apple
Project,2014-05-22T12:09:33.658Z,imurFsSDW2,2014-05-22T12:10:19.225Z,Durham_v2,Raleigh,14-501 Apple
Project,2014-05-22T12:09:44.459Z,nJ8S6DrNot,2014-05-22T12:10:21.279Z,Apex_v2,Raleigh,14-501 Apple
Project,2014-05-22T12:09:48.306Z,HqUXi9Rcxb,2014-05-22T12:10:21.830Z,Raleigh,Raleigh,14-501 Apple
Project,2014-05-22T12:16:03.171Z,M33o2oXotH,2014-05-22T12:17:02.347Z,Chatsworth_Peak,Oxnard,14-501 Apple
Project,2014-05-22T12:16:13.653Z,9C0oaMkiAG,2014-05-22T12:17:03.185Z,Conejo_Mountain,Oxnard,14-501 Apple
Project,2014-05-22T12:16:22.684Z,tcGRnHiFzP,2014-05-22T12:17:04.275Z,Newbury_Park,Oxnard,14-501 Apple
Project,2014-05-22T12:16:25.060Z,4GokdJtSZ3,2014-05-22T12:17:04.488Z,Oxnard,Oxnard,14-501 Apple
Project,2014-05-22T12:16:44.365Z,uDxg1HG4Qz,2014-05-22T12:17:06.499Z,South_Mountain,Oxnard,14-501 Apple
Project,2014-05-22T12:16:07.557Z,0LR4e3s3T4,2014-05-22T12:17:02.787Z,Clarks_Peak,Oxnard,14-501 Apple
Project,2014-05-22T12:16:17.148Z,28LuACiQgT,2014-05-22T12:17:03.770Z,Moorpark,Oxnard,14-501 Apple
Project,2014-05-22T12:16:28.200Z,LAaBTQY7By,2014-05-22T12:17:04.914Z,Rocky_Peak,Oxnard,14-501 Apple
Project,2014-05-22T12:16:32.561Z,G1p9Lpmwwr,2014-05-22T12:17:05.286Z,Santa_Paula,Oxnard,14-501 Apple
Project,2014-05-22T12:16:38.282Z,I9YoMblqfK,2014-05-22T12:17:05.666Z,Simi_Valley,Oxnard,14-501 Apple
Project,2013-02-07T16:13:33.046Z,cCiWkEFUq2,2014-05-30T14:00:44.101Z,mudgeeraba,gold_coast,13-501 Apple (AFOC)
Project,2014-05-23T12:29:07.449Z,5fNsKB3E25,2014-05-23T12:35:33.281Z,Elyria,Cleveland,14-501 Apple
Project,2014-05-23T12:29:09.903Z,PCKsSsWNoe,2014-05-23T12:35:33.636Z,Euclid,Cleveland,14-501 Apple
Project,2014-05-23T12:29:16.628Z,ZqXofEr8D9,2014-05-23T12:35:34.082Z,Hudson,Cleveland,14-501 Apple
Project,2014-05-23T12:29:21.189Z,sjAZVRheHk,2014-05-23T12:35:34.529Z,Mentor,Cleveland,14-501 Apple
Project,2014-05-23T12:35:13.124Z,m8IHNNLoBu,2014-05-23T12:35:35.007Z,Painesville,Cleveland,14-501 Apple
Project,2014-05-27T12:48:17.137Z,1KBJv2T1fd,2014-05-27T12:50:44.423Z,Bald_Mountain,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:42.462Z,YZdlKGU63h,2014-05-27T12:50:41.715Z,Santa_Maria,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:47.586Z,8jpSE3ou7h,2014-05-27T12:50:41.278Z,Santa_Rita_Hills,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:55.123Z,YqTn9Bf1Pr,2014-05-27T12:50:40.873Z,Santa_Ynez_Peak,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:59.845Z,ovEqIA2bqX,2014-05-27T12:50:40.111Z,Sudden_Peak,Santa_Maria,14-501 Apple
Project,2014-05-27T12:49:23.011Z,NqwbO6rTqj,2014-05-27T12:50:04.387Z,Las_Vegas_Day,Las_Vegas,14-501 Apple
Project,2014-05-27T12:49:32.557Z,JuC36nVD2L,2014-05-27T12:50:03.962Z,Las_Vegas_Night,Las_Vegas,14-501 Apple
Project,2014-05-27T12:48:38.211Z,hKR37A27m5,2014-05-27T12:50:42.216Z,Los_Olivos,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:34.589Z,388SJNBFjf,2014-05-27T12:50:42.756Z,Los_Coches_Mountain,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:29.555Z,1AEPg8XHCJ,2014-05-27T12:50:43.198Z,Los_Alamos,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:25.232Z,NBQKuA3UDq,2014-05-27T12:50:43.608Z,Lompoc,Santa_Maria,14-501 Apple
Project,2014-05-27T12:48:20.177Z,oZvu1NcIaI,2014-05-27T12:50:44.017Z,Gaviota,Santa_Maria,14-501 Apple
Project,2014-05-30T13:43:03.082Z,av89ACXw3I,2014-05-30T13:43:22.274Z,Raleigh_v3,Raleigh,14-501 Apple
Project,2013-02-07T16:13:32.346Z,3Oya6ywRTs,2014-05-30T13:59:57.486Z,benoni,johannesburg,13-501 Apple (AFOC)
Project,2013-02-07T16:13:32.329Z,OmAvURLyn9,2014-05-30T13:59:57.793Z,alberton,johannesburg,13-501 Apple (AFOC)
Project,2013-02-07T16:13:32.313Z,7VmySNOl7D,2014-05-30T13:59:58.121Z,somerton_park,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:32.296Z,mZT7aeIU3Y,2014-05-30T13:59:58.443Z,lonsdale,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:32.279Z,JGhF7vnv2R,2014-05-30T13:59:58.713Z,west_lakes,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.996Z,m1nTdvqCd4,2014-05-30T13:59:59.026Z,woodcroft,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.980Z,baHKIioPKC,2014-05-30T13:59:59.310Z,wynn_vale,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.963Z,PH3M0t20El,2014-05-30T13:59:59.613Z,outer_harbor,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.947Z,YSUddlTwPd,2014-05-30T13:59:59.904Z,skye,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.930Z,RA6XjCMkV6,2014-05-30T14:00:00.183Z,para_reservoir,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.914Z,VDBsz9UNJ7,2014-05-30T14:00:00.489Z,houghton,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.897Z,BEftZM8hyF,2014-05-30T14:00:00.990Z,elizabeth,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.817Z,qafoaBScHp,2014-05-30T14:00:01.139Z,cc,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.800Z,RElT8YWdl8,2014-05-30T14:00:01.480Z,broadview,adelaide,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.783Z,bbmqH4FTSd,2014-05-30T14:00:01.851Z,belair,adelaide,13-501 Apple (AFOC)
Project,2014-05-22T12:09:33.658Z,imurFsSDW2,2014-05-22T12:10:19.225Z,Durham_v2,Raleigh,14-501 Apple
Project,2013-02-07T16:13:31.750Z,oCcFW22aQk,2014-05-30T14:00:02.391Z,wandi,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.733Z,tZCEWXnIbq,2014-05-30T14:00:02.732Z,rottnest,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.717Z,bGCfBHBL0f,2014-05-30T14:00:03.022Z,garden_island,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.697Z,c6jIUEh0tu,2014-05-30T14:00:03.388Z,fremantle,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.680Z,UkYl4juhUY,2014-05-30T14:00:05.048Z,churchlands,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.663Z,aLCCA4NKMR,2014-05-30T14:00:06.036Z,malaga,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.646Z,L8eURMAP6r,2014-05-30T14:00:09.189Z,lexia,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.629Z,1Fvt7Y6ECD,2014-05-30T14:00:09.478Z,kenwick,Perth,13-501 Apple (AFOC)
Project,2013-02-07T16:13:31.612Z,naq1jewCj2,2014-05-30T14:00:09.813Z,kelmscott,Perth,13-501 Apple (AFOC)
Project,2014-05-22T12:16:28.200Z,LAaBTQY7By,2014-05-22T12:17:04.914Z,Rocky_Peak,Oxnard,14-501 Apple
